Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2005,4,4,1,854,900,1017,1020,"CO",481,"N75851",263,260,243,-3,-6,"CLE","LAS",1825,6,14,0,,0,0,0,0,0,0
2005,4,3,7,829,755,951,930,"CO",495,"N79279",202,215,180,21,34,"IAH","LAX",1379,7,15,0,,0,21,0,0,0,0
2005,4,23,6,910,915,1028,1030,"CO",497,"N14120",198,195,168,-2,-5,"IAH","LAS",1222,5,25,0,,0,0,0,0,0,0
2005,4,24,7,2023,1930,2323,2229,"CO",550,"N14639",240,239,201,54,53,"EWR","AUS",1504,6,33,0,,0,53,0,1,0,0
2005,4,18,1,633,630,814,808,"CO",625,"N19117",101,98,74,6,3,"EWR","CLE",404,3,24,0,,0,0,0,0,0,0
2005,4,1,5,1142,1125,1416,1354,"CO",668,"N29129",334,329,303,22,17,"EWR","LAS",2227,8,23,0,,0,6,0,5,0,11
2005,4,28,4,1442,1440,1743,1745,"CO",720,"N61304",121,125,89,-2,2,"IAH","ATL",689,5,27,0,,0,0,0,0,0,0
2005,4,1,5,1339,1345,1634,1632,"CO",754,"N12114",175,167,148,2,-6,"EWR","PBI",1024,7,20,0,,0,0,0,0,0,0
2005,4,15,5,958,1000,1245,1251,"CO",843,"N37287",167,171,130,-6,-2,"EWR","TPA",998,7,30,0,,0,0,0,0,0,0
2005,4,8,5,1450,1500,1613,1620,"CO",859,"N14628",83,80,55,-7,-10,"BOS","EWR",200,8,20,0,,0,0,0,0,0,0
2005,4,23,6,756,800,1034,1036,"CO",1219,"N37263",158,156,134,-2,-4,"TPA","EWR",998,7,17,0,,0,0,0,0,0,0
2005,4,20,3,859,905,1044,1056,"CO",1245,"N17104",165,171,142,-12,-6,"CLE","IAH",1091,5,18,0,,0,0,0,0,0,0
2005,4,25,1,1545,1555,2345,7,"CO",1503,"N73276",300,312,274,-22,-10,"LAX","EWR",2454,10,16,0,,0,0,0,0,0,0
2005,4,2,6,611,615,849,820,"CO",1531,"N19621",158,125,137,29,-4,"BOS","CLE",563,4,17,0,,0,0,0,29,0,0
2005,4,9,6,935,935,1234,1231,"CO",1626,"N34282",359,356,321,3,0,"EWR","SAN",2425,4,34,0,,0,0,0,0,0,0
2005,4,21,4,1920,1915,2205,2152,"CO",1647,"N12313",165,157,130,13,5,"ORD","IAH",925,7,28,0,,0,0,0,0,0,0
2005,4,8,5,805,810,1019,1033,"CO",1770,"N12313",134,143,118,-14,-5,"MCO","CLE",895,4,12,0,,0,0,0,0,0,0
2005,4,26,2,640,645,1212,1225,"CO",1868,"N19623",212,220,164,-13,-5,"SNA","IAH",1347,5,43,0,,0,0,0,0,0,0
2005,4,15,5,802,810,1214,1215,"CO",1935,"N77261",192,185,165,-1,-8,"SLC","IAH",1195,16,11,0,,0,0,0,0,0,0
2005,4,4,1,1141,1145,1411,1422,"DH",1245,"N682BR",90,97,71,-11,-4,"IND","IAD",476,6,13,0,,0,0,0,0,0,0
2005,4,6,3,2118,2125,2310,2318,"DH",1525,"N623BR",112,113,89,-8,-7,"IAD","JAX",631,3,20,0,,0,0,0,0,0,0
2005,4,7,4,922,930,1113,1124,"DH",1192,"N679BR",111,114,96,-11,-8,"IAD","ATL",533,6,9,0,,0,0,0,0,0,0
2005,4,7,4,1604,1605,1750,1751,"DH",1517,"N626BR",106,106,86,-1,-1,"JAX","IAD",631,5,15,0,,0,0,0,0,0,0
2005,4,7,4,2219,2120,2341,2253,"DH",1872,"N697BR",82,93,61,48,59,"IAD","MHT",418,2,19,0,,0,0,0,0,0,48
2005,4,9,6,2111,2115,2311,2334,"DH",5,"N807BR",120,139,101,-23,-4,"IAD","MCO",758,5,14,0,,0,0,0,0,0,0
2005,4,13,3,921,925,1018,1022,"DH",1430,"N683BR",117,117,93,-4,-4,"IAD","HSV",595,3,21,0,,0,0,0,0,0,0
2005,4,15,5,2115,2115,2228,2239,"DH",1422,"N681BR",73,84,57,-11,0,"IAD","CAE",401,2,14,0,,0,0,0,0,0,0
2005,4,21,4,1832,1835,1923,1947,"DH",1062,"N639BR",51,72,37,-24,-3,"IAD","RDU",224,2,12,0,,0,0,0,0,0,0
2005,4,21,4,1030,1035,1201,1214,"DH",1621,"N685BR",91,99,72,-13,-5,"IAD","CHS",441,3,16,0,,0,0,0,0,0,0
2005,4,24,7,1605,1615,1716,1744,"DH",1827,"N642BR",71,89,56,-28,-10,"DTW","IAD",383,4,10,0,,0,0,0,0,0,0
2005,4,25,1,2119,2120,2305,2314,"DH",1216,"N633BR",106,114,84,-9,-1,"IAD","ATL",533,4,18,0,,0,0,0,0,0,0
2005,4,30,6,920,920,1205,1140,"DH",51,"N809BR",345,320,314,25,0,"IAD","SAN",2253,5,26,0,,0,0,0,25,0,0
2005,4,1,5,,1600,,1659,"DL",708,"N318DL",,119,,,,"ATL","ORD",606,0,0,1,"B",0,0,0,0,0,0
2005,4,1,5,2129,2117,2230,2216,"DL",918,"N610DL",61,59,35,14,12,"ATL","SAV",215,8,18,0,,0,0,0,0,0,0
2005,4,1,5,1127,1137,1324,1329,"DL",1526,"N905DL",117,112,88,-5,-10,"IAD","ATL",533,6,23,0,,0,0,0,0,0,0
2005,4,1,5,1029,1030,1141,1139,"DL",1949,"N242DL",72,69,45,2,-1,"LGA","DCA",214,4,23,0,,0,0,0,0,0,0
2005,4,2,6,,930,,1108,"DL",772,"N915DE",,98,,,,"ATL","DCA",547,0,0,1,"B",0,0,0,0,0,0
2005,4,2,6,,640,,840,"DL",1444,"N987DL",,120,,,,"ATL","PHL",665,0,0,1,"B",0,0,0,0,0,0
2005,4,2,6,1700,1635,2032,1905,"DL",1479,"N917DE",212,150,141,87,25,"CVG","FLL",932,47,24,0,,0,25,0,62,0,0
2005,4,3,7,947,947,1212,1222,"DL",1148,"N304WA",85,95,70,-10,0,"SMF","SLC",532,4,11,0,,0,0,0,0,0,0
2005,4,4,1,1628,1629,1755,1805,"DL",235,"N674DL",267,276,248,-10,-1,"CVG","SNA",1877,6,13,0,,0,0,0,0,0,0
2005,4,4,1,2127,2129,2227,2235,"DL",502,"N136DL",60,66,40,-8,-2,"ATL","JAX",270,5,15,0,,0,0,0,0,0,0
2005,4,5,2,910,915,1657,1658,"DL",706,"N171DZ",287,283,257,-1,-5,"SEA","ATL",2182,12,18,0,,0,0,0,0,0,0
2005,4,5,2,1200,1210,1324,1332,"DL",868,"N397DA",84,82,58,-8,-10,"RDU","ATL",356,11,15,0,,0,0,0,0,0,0
2005,4,6,3,1701,1704,1842,1843,"DL",1445,"N986DL",101,99,76,-1,-3,"DAY","ATL",432,12,13,0,,0,0,0,0,0,0
2005,4,7,4,1413,1413,1642,1640,"DL",395,"N933DL",89,87,72,2,0,"JAN","ATL",341,8,9,0,,0,0,0,0,0,0
2005,4,7,4,808,806,942,954,"DL",853,"N914DL",94,108,71,-12,2,"ATL","CLE",554,6,17,0,,0,0,0,0,0,0
2005,4,7,4,728,730,917,924,"DL",975,"N934DL",109,114,90,-7,-2,"RIC","ATL",481,9,10,0,,0,0,0,0,0,0
2005,4,8,5,1046,1051,1129,1139,"DL",574,"N938DL",43,48,27,-10,-5,"CVG","CMH",116,3,13,0,,0,0,0,0,0,0
2005,4,9,6,832,836,956,1007,"DL",1143,"N844MH",84,91,54,-11,-4,"ATL","TPA",406,10,20,0,,0,0,0,0,0,0
2005,4,10,7,1756,1805,1859,1908,"DL",315,"N976DL",63,63,39,-9,-9,"PIT","CVG",256,13,11,0,,0,0,0,0,0,0
2005,4,10,7,39,40,523,526,"DL",1590,"N951DL",164,166,145,-3,-1,"DEN","ATL",1199,7,12,0,,0,0,0,0,0,0
2005,4,11,1,1906,1915,2108,2113,"DL",792,"N245WA",122,118,97,-5,-9,"CVG","EWR",569,5,20,0,,0,0,0,0,0,0
2005,4,11,1,1457,1430,1702,1643,"DL",858,"N916DL",125,133,106,19,27,"ATL","LGA",761,6,13,0,,0,0,0,19,0,0
2005,4,11,1,2000,2000,2147,2141,"DL",862,"N686DA",107,101,78,6,0,"ATL","FLL",581,5,24,0,,0,0,0,0,0,0
2005,4,11,1,616,625,918,907,"DL",1018,"N239WA",182,162,132,11,-9,"ALB","ATL",852,37,13,0,,0,0,0,0,0,0
2005,4,11,1,1247,1251,1346,1352,"DL",1838,"N930DL",239,241,210,-6,-4,"CVG","PHX",1569,4,25,0,,0,0,0,0,0,0
2005,4,11,1,828,830,924,932,"DL",1944,"N231DN",56,62,39,-8,-2,"DCA","LGA",214,4,13,0,,0,0,0,0,0,0
2005,4,12,2,1130,1135,1209,1213,"DL",951,"N3759",99,98,79,-4,-5,"SLC","GEG",546,5,15,0,,0,0,0,0,0,0
2005,4,12,2,1921,1913,2037,2020,"DL",1068,"N943DL",136,127,110,17,8,"ATL","MCI",692,6,20,0,,0,8,0,9,0,0
2005,4,12,2,,1547,,1802,"DL",1253,"N953DL",,135,,,,"TPA","CVG",773,0,0,1,"A",0,0,0,0,0,0
2005,4,12,2,730,735,904,901,"DL",1260,"N626DL",94,86,63,3,-5,"RDU","ATL",356,9,22,0,,0,0,0,0,0,0
2005,4,13,3,1738,1740,2002,1957,"DL",1012,"N931DL",144,137,110,5,-2,"ATL","PHL",665,14,20,0,,0,0,0,0,0,0
2005,4,13,3,,1324,,1326,"DL",1048,"N974DL",,62,,,,"ATL","BNA",214,0,0,1,"B",0,0,0,0,0,0
2005,4,13,3,2039,2040,2238,2240,"DL",1698,"N326DL",119,120,96,-2,-1,"ATL","PHL",665,8,15,0,,0,0,0,0,0,0
2005,4,14,4,1821,1825,2037,2045,"DL",219,"N836MH",316,320,294,-8,-4,"SFO","HNL",2398,8,14,0,,0,0,0,0,0,0
2005,4,14,4,1544,1548,1651,1705,"DL",909,"N172DZ",67,77,49,-14,-4,"JAX","ATL",270,8,10,0,,0,0,0,0,0,0
2005,4,14,4,1548,1552,1612,1625,"DL",1158,"N376DL",84,93,66,-13,-4,"ATL","BTR",449,10,8,0,,0,0,0,0,0,0
2005,4,14,4,1234,1237,1417,1425,"DL",1705,"N332DL",103,108,83,-8,-3,"ORF","ATL",516,10,10,0,,0,0,0,0,0,0
2005,4,15,5,1511,1510,1558,1605,"DL",1035,"N911DA",107,115,84,-7,1,"SLC","SNA",588,7,16,0,,0,0,0,0,0,0
2005,4,15,5,829,830,933,935,"DL",1912,"N221DL",64,65,34,-2,-1,"LGA","BOS",185,8,22,0,,0,0,0,0,0,0
2005,4,16,6,1350,1355,1652,1659,"DL",2075,"N648DL",182,184,156,-7,-5,"RSW","BOS",1249,15,11,0,,0,0,0,0,0,0
2005,4,17,7,2313,2230,618,537,"DL",196,"N844MH",245,247,224,41,43,"LAX","ATL",1946,4,17,0,,0,26,0,0,0,15
2005,4,17,7,1628,1629,1753,1805,"DL",235,"N613DL",265,276,244,-12,-1,"CVG","SNA",1877,12,9,0,,0,0,0,0,0,0
2005,4,17,7,1831,1832,2055,2106,"DL",254,"N911DL",84,94,66,-11,-1,"LIT","ATL",453,8,10,0,,0,0,0,0,0,0
2005,4,17,7,1730,1730,1827,1840,"DL",1963,"N242DL",57,70,40,-13,0,"LGA","DCA",214,4,13,0,,0,0,0,0,0,0
2005,5,5,4,558,600,705,712,"UA",444,"N377UA",67,72,55,-7,-2,"MSP","ORD",334,3,9,0,,0,0,0,0,0,0
2005,5,15,7,702,705,732,729,"UA",445,"N907UA",90,84,66,3,-3,"ICT","DEN",419,7,17,0,,0,0,0,0,0,0
2005,5,10,2,1751,1745,1911,1901,"UA",479,"N339UA",140,136,118,10,6,"DEN","GEG",836,3,19,0,,0,0,0,0,0,0
2005,5,1,7,710,715,925,928,"UA",578,"N432UA",75,73,56,-3,-5,"ORD","CLE",316,4,15,0,,0,0,0,0,0,0
2005,5,7,6,1703,1710,1858,1906,"UA",587,"N541UA",115,116,95,-8,-7,"SEA","SFO",679,6,14,0,,0,0,0,0,0,0
2005,5,5,4,1858,1855,1953,2008,"UA",629,"N349UA",115,133,96,-15,3,"DCA","ORD",612,7,12,0,,0,0,0,0,0,0
2005,5,2,1,617,621,730,745,"UA",638,"N516UA",73,84,61,-15,-4,"OMA","ORD",416,3,9,0,,0,0,0,0,0,0
2005,5,17,2,1630,1635,1944,1958,"UA",684,"N540UA",134,143,100,-14,-5,"ORD","MHT",843,3,31,0,,0,0,0,0,0,0
2005,5,18,3,2042,2031,2200,2211,"UA",710,"N548UA",78,100,61,-11,11,"IAD","BOS",413,4,13,0,,0,0,0,0,0,0
2005,5,5,4,1051,1055,1633,1642,"UA",736,"N548UA",222,227,204,-9,-4,"SEA","ORD",1721,3,15,0,,0,0,0,0,0,0
2005,5,23,1,2151,2015,2311,2126,"UA",761,"N381UA",80,71,50,105,96,"DEN","ABQ",349,5,25,0,,0,0,0,11,0,94
2005,5,22,7,1315,1315,1522,1513,"UA",785,"N412UA",127,118,104,9,0,"SEA","SFO",679,6,17,0,,0,0,0,0,0,0
2005,5,18,3,1644,1652,1735,1745,"UA",793,"N913UA",111,113,91,-10,-8,"ROC","ORD",528,9,11,0,,0,0,0,0,0,0
2005,5,20,5,1328,1325,1626,1616,"UA",806,"N914UA",118,111,88,10,3,"TUS","DEN",639,18,12,0,,0,0,0,0,0,0
2005,5,17,2,1022,1024,1135,1144,"UA",857,"N374UA",73,80,54,-9,-2,"LAX","SFO",337,7,12,0,,0,0,0,0,0,0
2005,5,5,4,1103,1105,1912,1919,"UA",862,"N565UA",309,314,283,-7,-2,"SFO","IAD",2419,5,21,0,,0,0,0,0,0,0
2005,5,15,7,1701,1705,1948,1949,"UA",917,"N836UA",347,344,309,-1,-4,"IAD","SEA",2306,3,35,0,,0,0,0,0,0,0
2005,5,10,2,1856,1900,2023,2022,"UA",931,"N515UA",87,82,51,1,-4,"SFO","LAX",337,4,32,0,,0,0,0,0,0,0
2005,5,19,4,1819,1820,2126,2136,"UA",1154,"N304UA",127,136,110,-10,-1,"LAX","DEN",862,5,12,0,,0,0,0,0,0,0
2005,5,25,3,811,812,852,859,"UA",1169,"N941UA",101,107,81,-7,-1,"ROC","ORD",528,5,15,0,,0,0,0,0,0,0
2005,5,28,6,857,900,1439,1459,"UA",1176,"N565UA",222,239,201,-20,-3,"SNA","ORD",1726,5,16,0,,0,0,0,0,0,0
2005,5,29,7,1342,1346,1508,1509,"UA",1184,"N923UA",86,83,53,-1,-4,"MSP","ORD",334,22,11,0,,0,0,0,0,0,0
2005,5,8,7,1802,1805,2144,2132,"UA",1242,"N431UA",162,147,114,12,-3,"ORD","PVD",849,4,44,0,,0,0,0,0,0,0
2005,5,3,2,1605,1610,1811,1813,"UA",1282,"N371UA",126,123,98,-2,-5,"SFO","SEA",679,4,24,0,,0,0,0,0,0,0
2005,5,14,6,1420,1402,1940,1930,"UA",1488,"N497UA",200,208,179,10,18,"PHX","ORD",1440,7,14,0,,0,0,0,0,0,0
2005,5,14,6,1342,1345,1731,1735,"UA",1532,"N496UA",169,170,153,-4,-3,"ORD","MCO",1005,5,11,0,,0,0,0,0,0,0
2005,5,18,3,1454,1445,1657,1642,"UA",1593,"N484UA",243,237,218,15,9,"ORD","LAS",1515,5,20,0,,0,9,0,6,0,0
2005,5,24,2,1820,1800,1914,1907,"US",11,"N424US",54,67,27,7,20,"PHL","DCA",119,3,24,0,,0,0,0,0,0,0
2005,5,9,1,1643,1630,1814,1754,"US",23,"N434US",91,84,54,20,13,"PHL","BOS",280,10,27,0,,0,4,0,7,0,9
2005,5,23,1,1212,1155,1326,1302,"US",58,"N701UW",74,67,36,24,17,"PHL","BDL",196,3,35,0,,0,12,0,7,0,5
2005,5,5,4,1827,1805,2229,2202,"US",99,"N610AU",242,237,195,27,22,"PHL","SJU",1576,3,44,0,,0,0,0,5,0,22
2005,5,23,1,802,800,836,832,"US",105,"N354US",94,92,80,4,2,"PIT","ORD",412,3,11,0,,0,0,0,0,0,0
2005,5,4,3,1139,1150,1244,1303,"US",183,"N122UW",65,73,54,-19,-11,"BDL","PHL",196,3,8,0,,0,0,0,0,0,0
2005,5,22,7,1450,1450,1647,1655,"US",190,"N389US",117,125,104,-8,0,"ATL","PHL",665,3,10,0,,0,0,0,0,0,0
2005,5,23,1,1814,1740,1923,1850,"US",289,"N529AU",69,70,43,33,34,"PHL","ORF",211,4,22,0,,0,0,0,0,0,33
2005,5,1,7,1905,1910,2010,2023,"US",301,"N404US",65,73,57,-13,-5,"BDL","PHL",196,1,7,0,,0,0,0,0,0,0
2005,5,28,6,1030,1040,1243,1308,"US",327,"N355US",73,88,59,-25,-10,"IND","CLT",428,7,7,0,,0,0,0,0,0,0
2005,5,15,7,1100,1100,1137,1145,"US",384,"N350US",37,45,26,-8,0,"CLT","GSO",83,3,8,0,,0,0,0,0,0,0
2005,5,21,6,1055,1030,1323,1317,"US",437,"N438US",148,167,129,6,25,"PHL","PBI",951,4,15,0,,0,0,0,0,0,0
2005,5,16,1,727,730,842,852,"US",522,"N375US",75,82,45,-10,-3,"PHL","BOS",280,8,22,0,,0,0,0,0,0,0
2005,5,24,2,804,810,1017,1021,"US",573,"N752UW",73,71,51,-4,-6,"BHM","CLT",351,7,15,0,,0,0,0,0,0,0
2005,5,7,6,1110,1115,1210,1235,"US",609,"N782AU",60,80,42,-25,-5,"PHL","PIT",267,4,14,0,,0,0,0,0,0,0
2005,5,19,4,1007,1015,1136,1150,"US",625,"N631AU",269,275,257,-14,-8,"PIT","LAS",1910,5,7,0,,0,0,0,0,0,0
2005,5,24,2,1625,1630,1822,1827,"US",630,"N613AU",117,117,102,-5,-5,"FLL","CLT",631,4,11,0,,0,0,0,0,0,0
2005,5,13,5,2053,1955,2240,2122,"US",762,"N354US",167,147,105,78,58,"PHL","ORD",678,4,58,0,,0,0,0,63,0,15
2005,5,22,7,1742,1745,1824,1840,"US",853,"N440US",42,55,32,-16,-3,"CLT","ILM",185,2,8,0,,0,0,0,0,0,0
2005,5,18,3,626,630,1120,1129,"US",874,"N180UW",174,179,158,-9,-4,"DEN","CLT",1337,6,10,0,,0,0,0,0,0,0
2005,5,23,1,740,745,926,948,"US",877,"N609AU",106,123,92,-22,-5,"PVD","CLT",683,3,11,0,,0,0,0,0,0,0
2005,5,12,4,2154,2100,2223,2143,"US",906,"N353US",89,103,73,40,54,"CLT","MEM",512,3,13,0,,0,0,40,0,0,0
2005,5,2,1,920,920,940,943,"US",921,"N589US",80,83,62,-3,0,"CLT","BNA",329,6,12,0,,0,0,0,0,0,0
2005,5,2,1,1931,1935,2138,2150,"US",964,"N119UW",127,135,112,-12,-4,"TPA","PIT",873,7,8,0,,0,0,0,0,0,0
2005,5,5,4,950,945,1207,1145,"US",1067,"N447US",137,120,98,22,5,"CLT","MIA",650,5,34,0,,0,0,0,22,0,0
2005,5,5,4,912,915,1019,1035,"US",1076,"N356US",67,80,53,-16,-3,"CLT","PIT",366,4,10,0,,0,0,0,0,0,0
2005,5,21,6,743,750,858,858,"US",1180,"N514AU",75,68,49,0,-7,"CMH","DCA",322,17,9,0,,0,0,0,0,0,0
2005,5,2,1,1808,1805,1916,1908,"US",1184,"N375US",68,63,52,8,3,"ORF","PHL",211,4,12,0,,0,0,0,0,0,0
2005,5,17,2,1544,1545,1814,1818,"US",1251,"N122UW",150,153,137,-4,-1,"PIT","FLL",994,3,10,0,,0,0,0,0,0,0
2005,5,3,2,1755,1755,1951,1959,"US",1299,"N340US",116,124,105,-8,0,"SYR","CLT",603,4,7,0,,0,0,0,0,0,0
2005,5,31,2,2026,2000,2257,2231,"US",1471,"N631AU",151,151,120,26,26,"PHL","MCO",861,4,27,0,,0,26,0,0,0,0
2005,5,2,1,1606,1515,1737,1642,"US",1806,"N818MD",91,87,64,55,51,"DCA","PWM",482,4,23,0,,0,42,0,4,0,9
2005,5,17,2,1837,1845,1943,1958,"US",1824,"N813MA",66,73,48,-15,-8,"DCA","BDL",313,2,16,0,,0,0,0,0,0,0
2005,5,6,5,1000,1000,1127,1116,"US",1883,"N803MD",87,76,56,11,0,"DCA","ALB",318,2,29,0,,0,0,0,0,0,0
2005,5,23,1,959,1000,1100,1104,"US",2123,"N754UW",61,64,40,-4,-1,"BOS","LGA",185,7,14,0,,0,0,0,0,0,0
2005,5,23,1,657,700,807,803,"US",2163,"N743UW",70,63,42,4,-3,"LGA","DCA",214,7,21,0,,0,0,0,0,0,0
2005,5,4,3,1459,1500,1557,1604,"US",2176,"N716UW",58,64,44,-7,-1,"DCA","LGA",214,5,9,0,,0,0,0,0,0,0
2005,5,1,7,915,915,1140,1155,"WN",858,"N363",85,100,73,-15,0,"BNA","BWI",588,3,9,0,,0,0,0,0,0,0
2005,5,1,7,630,630,655,700,"WN",1687,"N205",85,90,72,-5,0,"JAX","BNA",484,3,10,0,,0,0,0,0,0,0
2005,5,1,7,600,600,710,715,"WN",1763,"N424",70,75,59,-5,0,"TUS","LAS",365,3,8,0,,0,0,0,0,0,0
2005,5,2,1,1615,1615,1730,1730,"WN",905,"N310",75,75,59,0,0,"BWI","CMH",336,3,13,0,,0,0,0,0,0,0
2005,5,2,1,1340,1340,1630,1640,"WN",1366,"N746SW",110,120,97,-10,0,"MDW","BDL",777,3,10,0,,0,0,0,0,0,0
2005,5,2,1,620,620,727,750,"WN",1931,"N762",127,150,108,-23,0,"PHL","MDW",668,5,14,0,,0,0,0,0,0,0
2005,5,2,1,950,950,1128,1125,"WN",846,"N441",98,95,78,3,0,"TUS","LAX",451,5,15,0,,0,0,0,0,0,0
2005,5,3,2,950,950,1148,1155,"WN",1059,"N350",178,185,166,-7,0,"ABQ","SEA",1180,3,9,0,,0,0,0,0,0,0
2005,5,3,2,1705,1705,2015,2010,"WN",254,"N469",130,125,108,5,0,"BNA","FLL",793,15,7,0,,0,0,0,0,0,0
2005,5,3,2,825,825,955,1010,"WN",1114,"N769",150,165,139,-15,0,"MCO","MDW",989,3,8,0,,0,0,0,0,0,0
2005,5,3,2,845,845,1003,1015,"WN",2738,"N414",138,150,121,-12,0,"MHT","MDW",838,6,11,0,,0,0,0,0,0,0
2005,5,4,3,1525,1525,1800,1805,"WN",49,"N399WN",95,100,83,-5,0,"ABQ","DAL",580,2,10,0,,0,0,0,0,0,0
2005,5,4,3,1010,1010,1242,1245,"WN",444,"N608SW",152,155,143,-3,0,"BWI","PBI",883,4,5,0,,0,0,0,0,0,0
2005,5,4,3,1655,1655,1756,1755,"WN",175,"N505",61,60,51,1,0,"LBB","DAL",293,3,7,0,,0,0,0,0,0,0
2005,5,5,4,1708,1630,1807,1735,"WN",870,"N650SW",59,65,38,32,38,"PHL","BDL",196,3,18,0,,0,5,0,0,0,27
2005,5,6,5,615,615,858,905,"WN",412,"N686SW",103,110,95,-7,0,"ABQ","MCI",718,3,5,0,,0,0,0,0,0,0
2005,5,6,5,645,645,727,735,"WN",436,"N476",42,50,35,-8,0,"BHM","BNA",177,2,5,0,,0,0,0,0,0,0
2005,5,6,5,1455,1455,1640,1650,"WN",1243,"N437",225,235,212,-10,0,"BHM","PHX",1455,2,11,0,,0,0,0,0,0,0
2005,5,6,5,2140,2050,2300,2215,"WN",753,"N387SW",80,85,65,45,50,"LAS","SMF",397,5,10,0,,0,40,0,0,0,5
2005,5,6,5,1318,1300,1505,1500,"WN",2116,"N648SW",107,120,95,5,18,"PHX","SMF",647,4,8,0,,0,0,0,0,0,0
2005,5,7,6,1230,1230,1324,1330,"WN",25,"N525",54,60,41,-6,0,"DAL","HOU",239,3,10,0,,0,0,0,0,0,0
2005,5,7,6,1625,1625,1713,1720,"WN",2593,"N467",48,55,37,-7,0,"ELP","ABQ",223,2,9,0,,0,0,0,0,0,0
2005,5,7,6,1700,1700,1757,1800,"WN",991,"N674AA",57,60,45,-3,0,"LAS","BUR",223,2,10,0,,0,0,0,0,0,0
2005,5,7,6,835,835,835,840,"WN",1688,"N612SW",60,65,50,-5,0,"MAF","ABQ",332,2,8,0,,0,0,0,0,0,0
2005,5,7,6,1030,1030,1150,1145,"WN",2628,"N682",80,75,63,5,0,"OMA","MDW",423,5,12,0,,0,0,0,0,0,0
2005,5,7,6,930,930,1105,1100,"WN",1355,"N355",95,90,63,5,0,"PHX","BUR",369,2,30,0,,0,0,0,0,0,0
2005,5,7,6,1740,1740,1832,1845,"WN",1254,"N786",112,125,104,-13,0,"RDU","MDW",632,3,5,0,,0,0,0,0,0,0
2005,5,7,6,1325,1325,1424,1435,"WN",659,"N320",59,70,48,-11,0,"SAN","PHX",304,3,8,0,,0,0,0,0,0,0
2005,5,8,7,1555,1550,1550,1550,"WN",2435,"N684",55,60,43,0,5,"BOI","GEG",287,2,10,0,,0,0,0,0,0,0
2005,5,8,7,620,620,905,915,"WN",190,"N756",165,175,152,-10,0,"FLL","ISP",1093,3,10,0,,0,0,0,0,0,0
2005,5,9,1,2010,2010,2105,2105,"WN",2517,"N323",55,55,45,0,0,"HOU","MSY",303,2,8,0,,0,0,0,0,0,0
2005,5,9,1,700,700,920,930,"WN",1428,"N708SA",140,150,130,-10,0,"MCO","PHL",861,5,5,0,,0,0,0,0,0,0
2005,5,9,1,1925,1925,2130,2140,"WN",683,"N682",125,135,110,-10,0,"TPA","CMH",829,5,10,0,,0,0,0,0,0,0
2005,5,10,2,1755,1755,1805,1805,"WN",905,"N696SW",70,70,55,0,0,"CMH","BNA",338,5,10,0,,0,0,0,0,0,0
2005,5,10,2,1730,1730,1815,1815,"WN",1781,"N622SW",105,105,93,0,0,"ELP","LAS",584,2,10,0,,0,0,0,0,0,0
2005,5,10,2,610,610,720,730,"WN",912,"N667SW",70,80,60,-10,0,"PDX","RNO",444,2,8,0,,0,0,0,0,0,0
2005,5,10,2,1645,1645,1800,1800,"WN",637,"N798",75,75,55,0,0,"SNA","PHX",338,5,15,0,,0,0,0,0,0,0
2005,5,11,3,1930,1930,2211,2215,"WN",1554,"N392SW",101,105,88,-4,0,"BNA","BWI",588,3,10,0,,0,0,0,0,0,0
2005,5,11,3,1410,1410,1518,1515,"WN",269,"N324",68,65,53,3,0,"HOU","JAN",359,3,12,0,,0,0,0,0,0,0
2005,5,11,3,1730,1730,1837,1835,"WN",51,"N327",67,65,50,2,0,"MAF","DAL",319,2,15,0,,0,0,0,0,0,0
2005,5,11,3,1219,1155,1313,1300,"WN",1708,"N764",54,65,44,13,24,"OAK","BUR",325,2,8,0,,0,0,0,0,0,0
2005,5,12,4,1215,1145,1435,1405,"WN",1894,"N334",80,80,73,30,30,"ELP","SAT",496,4,3,0,,0,9,0,0,0,21
2005,5,12,4,1643,1630,1753,1745,"WN",248,"N335",70,75,59,8,13,"SMF","ONT",389,4,7,0,,0,0,0,0,0,0
2005,5,13,5,1645,1645,1854,1910,"WN",1382,"N426",249,265,236,-16,0,"BNA","ONT",1751,4,9,0,,0,0,0,0,0,0
2005,5,13,5,755,755,858,900,"WN",1768,"N693SW",63,65,49,-2,0,"SAN","PHX",304,4,10,0,,0,0,0,0,0,0
2005,5,14,6,840,840,946,950,"WN",1021,"N432",66,70,54,-4,0,"ALB","BWI",288,6,6,0,,0,0,0,0,0,0
2005,5,14,6,1608,1600,1720,1720,"WN",792,"N524",72,80,59,0,8,"LAX","PHX",370,6,7,0,,0,0,0,0,0,0
2005,5,14,6,1630,1630,1745,1750,"WN",2032,"N319",75,80,71,-5,0,"RNO","PDX",444,1,3,0,,0,0,0,0,0,0
2005,5,15,7,1555,1555,1653,1700,"WN",1551,"N644SW",58,65,50,-7,0,"AMA","DAL",324,3,5,0,,0,0,0,0,0,0
